Question ID,NetSuite Module,User Question,Clarification Question,Query ID,Live Lookup Field,SQL Query,Available Options,JSON Status,JSON Row Count,JSON Error,JSON Details,JSON Items,Selector Type
q298,Financial Analysis,Calculate break-even point,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q299,Financial Analysis,Show contribution analysis,Which margin formula?,margin-formula,'gross',"SELECT 'gross' as value, 'Gross Margin' as display_value FROM DUAL UNION ALL SELECT 'contribution' as value, 'Contribution Margin' as display_value FROM DUAL UNION ALL SELECT 'operating' as value, 'Operating Margin' as display_value FROM DUAL UNION ALL SELECT 'net' as value, 'Net Margin' as display_value FROM DUAL","Contribution Margin, Gross Margin, Net Margin, Operating Margin",success,4,,,"[{""links"": [], ""display_value"": ""Contribution Margin"", ""value"": ""contribution""}, {""links"": [], ""display_value"": ""Gross Margin"", ""value"": ""gross""}, {""links"": [], ""display_value"": ""Net Margin"", ""value"": ""net""}, {""links"": [], ""display_value"": ""Operating Margin"", ""value"": ""operating""}]",Checkbox Multi-Select
q300,Reporting,Track segment profitability,Which data view?,data-view,'consolidated',"SELECT 'consolidated' as value, 'Consolidated View' as display_value FROM DUAL UNION ALL SELECT 'detailed' as value, 'Detailed View' as display_value FROM DUAL UNION ALL SELECT 'comparison' as value, 'Comparison View' as display_value FROM DUAL UNION ALL SELECT 'trend' as value, 'Trend Analysis' as display_value FROM DUAL","Comparison View, Consolidated View, Detailed View, Trend Analysis",success,4,,,"[{""links"": [], ""display_value"": ""Comparison View"", ""value"": ""comparison""}, {""links"": [], ""display_value"": ""Consolidated View"", ""value"": ""consolidated""}, {""links"": [], ""display_value"": ""Detailed View"", ""value"": ""detailed""}, {""links"": [], ""display_value"": ""Trend Analysis"", ""value"": ""trend""}]",Checkbox Multi-Select
q301,System,Show customer profitability,Which entity type?,entity-type,'customer',"SELECT 'customer' as value, 'Customers' as display_value FROM DUAL UNION ALL SELECT 'vendor' as value, 'Vendors' as display_value FROM DUAL UNION ALL SELECT 'employee' as value, 'Employees' as display_value FROM DUAL UNION ALL SELECT 'partner' as value, 'Partners' as display_value FROM DUAL","Customers, Employees, Partners, Vendors",success,4,,,"[{""links"": [], ""display_value"": ""Customers"", ""value"": ""customer""}, {""links"": [], ""display_value"": ""Employees"", ""value"": ""employee""}, {""links"": [], ""display_value"": ""Partners"", ""value"": ""partner""}, {""links"": [], ""display_value"": ""Vendors"", ""value"": ""vendor""}]",Checkbox Multi-Select
q302,Inventory Management,Track product line performance,Which item types should I include?,item-types,itemtype,"SELECT DISTINCT i.itemtype as value, CASE i.itemtype WHEN 'InvtPart' THEN 'Inventory Items' WHEN 'NonInvtPart' THEN 'Non-Inventory Items' WHEN 'Service' THEN 'Service Items' WHEN 'Assembly' THEN 'Assembly Items' WHEN 'Kit' THEN 'Kit Items' WHEN 'Group' THEN 'Group Items' ELSE i.itemtype END as display_value FROM item i","Discount, Group, Inventory Item, Kit, Non-Inventory Item, Other Charge, Service",success,7,,,"[{""links"": [], ""display_value"": ""Discount"", ""value"": ""Discount""}, {""links"": [], ""display_value"": ""Group"", ""value"": ""Group""}, {""links"": [], ""display_value"": ""Inventory Item"", ""value"": ""InvtPart""}, {""links"": [], ""display_value"": ""Kit"", ""value"": ""Kit""}, {""links"": [], ""display_value"": ""Non-Inventory Item"", ""value"": ""NonInvtPart""}, {""links"": [], ""display_value"": ""Other Charge"", ""value"": ""OthCharge""}, {""links"": [], ""display_value"": ""Service"", ""value"": ""Service""}]",Dropdown Multi-Select
q303,Financial Management,Show inventory turnover,What time period would you like to analyze?,time-period,'mtd',SELECT * FROM time_period_options,"Custom Date Range, Month to Date, Quarter to Date, Rolling 30 Days, Rolling 90 Days, Year to Date",success,6,,,"[{""links"": [], ""display_value"": ""Custom Date Range"", ""value"": ""custom""}, {""links"": [], ""display_value"": ""Month to Date"", ""value"": ""mtd""}, {""links"": [], ""display_value"": ""Quarter to Date"", ""value"": ""qtd""}, {""links"": [], ""display_value"": ""Rolling 30 Days"", ""value"": ""rolling30""}, {""links"": [], ""display_value"": ""Rolling 90 Days"", ""value"": ""rolling90""}, {""links"": [], ""display_value"": ""Year to Date"", ""value"": ""ytd""}]",Dropdown Multi-Select
q304,Financial Analysis,Calculate days inventory outstanding,How should I calculate?,calculation-method,'average',"SELECT 'average' as value, 'Average' as display_value FROM DUAL UNION ALL SELECT 'weighted' as value, 'Weighted Average' as display_value FROM DUAL UNION ALL SELECT 'median' as value, 'Median' as display_value FROM DUAL UNION ALL SELECT 'sum' as value, 'Sum Total' as display_value FROM DUAL","Average, Median, Sum Total, Weighted Average",success,4,,,"[{""links"": [], ""display_value"": ""Average"", ""value"": ""average""}, {""links"": [], ""display_value"": ""Median"", ""value"": ""median""}, {""links"": [], ""display_value"": ""Sum Total"", ""value"": ""sum""}, {""links"": [], ""display_value"": ""Weighted Average"", ""value"": ""weighted""}]",Radio Buttons
q305,Reporting,Track slow-moving inventory,How recent?,recency,'last_7_days',"SELECT 'last_7_days' as value, 'Last 7 Days' as display_value FROM DUAL UNION ALL SELECT 'last_30_days' as value, 'Last 30 Days' as display_value FROM DUAL UNION ALL SELECT 'last_90_days' as value, 'Last 90 Days' as display_value FROM DUAL UNION ALL SELECT 'last_365_days' as value, 'Last 365 Days' as display_value FROM DUAL","Last 30 Days, Last 365 Days, Last 7 Days, Last 90 Days",success,4,,,"[{""links"": [], ""display_value"": ""Last 30 Days"", ""value"": ""last_30_days""}, {""links"": [], ""display_value"": ""Last 365 Days"", ""value"": ""last_365_days""}, {""links"": [], ""display_value"": ""Last 7 Days"", ""value"": ""last_7_days""}, {""links"": [], ""display_value"": ""Last 90 Days"", ""value"": ""last_90_days""}]",Radio Buttons
q306,System,Show obsolete stock,Which status?,generic-status,'active',"SELECT 'active' as value, 'Active' as display_value FROM DUAL UNION ALL SELECT 'inactive' as value, 'Inactive' as display_value FROM DUAL UNION ALL SELECT 'pending' as value, 'Pending' as display_value FROM DUAL UNION ALL SELECT 'all' as value, 'All Statuses' as display_value FROM DUAL","Active, All Statuses, Inactive, Pending",success,4,,,"[{""links"": [], ""display_value"": ""Active"", ""value"": ""active""}, {""links"": [], ""display_value"": ""All Statuses"", ""value"": ""all""}, {""links"": [], ""display_value"": ""Inactive"", ""value"": ""inactive""}, {""links"": [], ""display_value"": ""Pending"", ""value"": ""pending""}]",Checkbox Multi-Select
q307,Inventory Management,Calculate safety stock levels,Which stock level metric?,stock-level-metric,'minimum',"SELECT 'minimum' as value, 'Minimum Level' as display_value FROM DUAL UNION ALL SELECT 'maximum' as value, 'Maximum Level' as display_value FROM DUAL UNION ALL SELECT 'reorder' as value, 'Reorder Point' as display_value FROM DUAL UNION ALL SELECT 'safety' as value, 'Safety Stock' as display_value FROM DUAL","Maximum Level, Minimum Level, Reorder Point, Safety Stock",success,4,,,"[{""links"": [], ""display_value"": ""Maximum Level"", ""value"": ""maximum""}, {""links"": [], ""display_value"": ""Minimum Level"", ""value"": ""minimum""}, {""links"": [], ""display_value"": ""Reorder Point"", ""value"": ""reorder""}, {""links"": [], ""display_value"": ""Safety Stock"", ""value"": ""safety""}]",Checkbox Multi-Select
q308,Multi-Book,Show inventory valuation,Which accounting book should I use?,accounting-book,'primary',"SELECT 'primary' as value, 'Primary Book' as display_value FROM DUAL UNION ALL SELECT 'tax' as value, 'Tax Book' as display_value FROM DUAL UNION ALL SELECT 'ifrs' as value, 'IFRS Book' as display_value FROM DUAL UNION ALL SELECT 'statutory' as value, 'Statutory Book' as display_value FROM DUAL","IFRS Book, Primary Book, Statutory Book, Tax Book",success,4,,,"[{""links"": [], ""display_value"": ""IFRS Book"", ""value"": ""ifrs""}, {""links"": [], ""display_value"": ""Primary Book"", ""value"": ""primary""}, {""links"": [], ""display_value"": ""Statutory Book"", ""value"": ""statutory""}, {""links"": [], ""display_value"": ""Tax Book"", ""value"": ""tax""}]",Checkbox Multi-Select
q309,Inventory Management,Track cycle counts,Which locations should I check?,locations,value,"SELECT l.name as display_value, l.id as value FROM location l WHERE ROWNUM <= 100","2Flow, Academy Crests, Australia, Belfast, Blanchardstown Centre, Bleckmann Aussie, Bleckmann Australia, Bleckmann BE, Bleckmann BE Miscellaneous, Bleckmann BE Quarantine, Bleckmann Ohio, Bleckmann Swindon, Bleckmann UK, Bleckmann UK Miscellaneous, Bleckmann UK Quarantine, Crescent Centre, Digme, Dundrum Town Centre, EU, Events IE, Events UK, Galway, Headquarters, Headquarters UK, Ireland Quarantine, Jervis Centre, Kildare B Stock, Kildare Village, Lifestyle Sports B2B, Lifestyle Sports B2B Miscellaneous, Lifestyle Sports FC, LSS Returns, Lifestyle Hold, Lifestyle Quarantine, Lifestyle Sports FC Miscellaneous, Liffey Valley, Liverpool, Mahon Point, Manchester, Meteor Space, Meteor Space Miscellaneous, Meteor Space Quarantine, Otrium, PCH China, PCH China Quarantine, PCH-UK, Swords Pavillon, The Very Group, UK, Westfield London, Wholesale, Wholesale UK, Wholesale UK Future",success,53,,,"[{""links"": [], ""display_value"": ""2Flow"", ""value"": ""208""}, {""links"": [], ""display_value"": ""Academy Crests"", ""value"": ""242""}, {""links"": [], ""display_value"": ""Australia"", ""value"": ""15""}, {""links"": [], ""display_value"": ""Belfast"", ""value"": ""9""}, {""links"": [], ""display_value"": ""Blanchardstown Centre"", ""value"": ""6""}, {""links"": [], ""display_value"": ""Bleckmann Aussie"", ""value"": ""239""}, {""links"": [], ""display_value"": ""Bleckmann Australia"", ""value"": ""248""}, {""links"": [], ""display_value"": ""Bleckmann BE"", ""value"": ""101""}, {""links"": [], ""display_value"": ""Bleckmann BE Miscellaneous"", ""value"": ""230""}, {""links"": [], ""display_value"": ""Bleckmann BE Quarantine"", ""value"": ""203""}, {""links"": [], ""display_value"": ""Bleckmann Ohio"", ""value"": ""202""}, {""links"": [], ""display_value"": ""Bleckmann Swindon"", ""value"": ""201""}, {""links"": [], ""display_value"": ""Bleckmann UK"", ""value"": ""103""}, {""links"": [], ""display_value"": ""Bleckmann UK Miscellaneous"", ""value"": ""229""}, {""links"": [], ""display_value"": ""Bleckmann UK Quarantine"", ""value"": ""211""}, {""links"": [], ""display_value"": ""Crescent Centre"", ""value"": ""3""}, {""links"": [], ""display_value"": ""Digme"", ""value"": ""213""}, {""links"": [], ""display_value"": ""Dundrum Town Centre"", ""value"": ""1""}, {""links"": [], ""display_value"": ""EU"", ""value"": ""13""}, {""links"": [], ""display_value"": ""Events IE"", ""value"": ""210""}, {""links"": [], ""display_value"": ""Events UK"", ""value"": ""209""}, {""links"": [], ""display_value"": ""Galway"", ""value"": ""11""}, {""links"": [], ""display_value"": ""Headquarters"", ""value"": ""236""}, {""links"": [], ""display_value"": ""Headquarters UK"", ""value"": ""238""}, {""links"": [], ""display_value"": ""Ireland Quarantine"", ""value"": ""215""}, {""links"": [], ""display_value"": ""Jervis Centre"", ""value"": ""214""}, {""links"": [], ""display_value"": ""Kildare B Stock"", ""value"": ""240""}, {""links"": [], ""display_value"": ""Kildare Village"", ""value"": ""5""}, {""links"": [], ""display_value"": ""Lifestyle Sports B2B"", ""value"": ""226""}, {""links"": [], ""display_value"": ""Lifestyle Sports B2B Miscellaneous"", ""value"": ""234""}, {""links"": [], ""display_value"": ""Lifestyle Sports FC"", ""value"": ""219""}, {""links"": [], ""display_value"": ""LSS Returns"", ""value"": ""237""}, {""links"": [], ""display_value"": ""Lifestyle Hold"", ""value"": ""227""}, {""links"": [], ""display_value"": ""Lifestyle Quarantine"", ""value"": ""228""}, {""links"": [], ""display_value"": ""Lifestyle Sports FC Miscellaneous"", ""value"": ""235""}, {""links"": [], ""display_value"": ""Liffey Valley"", ""value"": ""4""}, {""links"": [], ""display_value"": ""Liverpool"", ""value"": ""10""}, {""links"": [], ""display_value"": ""Mahon Point"", ""value"": ""2""}, {""links"": [], ""display_value"": ""Manchester"", ""value"": ""8""}, {""links"": [], ""display_value"": ""Meteor Space"", ""value"": ""244""}, {""links"": [], ""display_value"": ""Meteor Space Miscellaneous"", ""value"": ""246""}, {""links"": [], ""display_value"": ""Meteor Space Quarantine"", ""value"": ""247""}, {""links"": [], ""display_value"": ""Otrium"", ""value"": ""212""}, {""links"": [], ""display_value"": ""PCH China"", ""value"": ""102""}, {""links"": [], ""display_value"": ""PCH China Quarantine"", ""value"": ""204""}, {""links"": [], ""display_value"": ""PCH-UK"", ""value"": ""104""}, {""links"": [], ""display_value"": ""Swords Pavillon"", ""value"": ""205""}, {""links"": [], ""display_value"": ""The Very Group"", ""value"": ""231""}, {""links"": [], ""display_value"": ""UK"", ""value"": ""14""}, {""links"": [], ""display_value"": ""Westfield London"", ""value"": ""7""}, {""links"": [], ""display_value"": ""Wholesale"", ""value"": ""249""}, {""links"": [], ""display_value"": ""Wholesale UK"", ""value"": ""232""}, {""links"": [], ""display_value"": ""Wholesale UK Future"", ""value"": ""243""}]",Scrollable Multi-Select
q310,Financial Management,Show inventory adjustments,What time period would you like to analyze?,time-period,'mtd',SELECT * FROM time_period_options,"Custom Date Range, Month to Date, Quarter to Date, Rolling 30 Days, Rolling 90 Days, Year to Date",success,6,,,"[{""links"": [], ""display_value"": ""Custom Date Range"", ""value"": ""custom""}, {""links"": [], ""display_value"": ""Month to Date"", ""value"": ""mtd""}, {""links"": [], ""display_value"": ""Quarter to Date"", ""value"": ""qtd""}, {""links"": [], ""display_value"": ""Rolling 30 Days"", ""value"": ""rolling30""}, {""links"": [], ""display_value"": ""Rolling 90 Days"", ""value"": ""rolling90""}, {""links"": [], ""display_value"": ""Year to Date"", ""value"": ""ytd""}]",Dropdown Multi-Select
q311,Projects,Calculate landed costs,Which cost view?,cost-view,'budgeted',"SELECT 'budgeted' as value, 'Budgeted Costs' as display_value FROM DUAL UNION ALL SELECT 'actual' as value, 'Actual Costs' as display_value FROM DUAL UNION ALL SELECT 'committed' as value, 'Committed Costs' as display_value FROM DUAL UNION ALL SELECT 'forecast' as value, 'Forecast Costs' as display_value FROM DUAL","Actual Costs, Budgeted Costs, Committed Costs, Forecast Costs",success,4,,,"[{""links"": [], ""display_value"": ""Actual Costs"", ""value"": ""actual""}, {""links"": [], ""display_value"": ""Budgeted Costs"", ""value"": ""budgeted""}, {""links"": [], ""display_value"": ""Committed Costs"", ""value"": ""committed""}, {""links"": [], ""display_value"": ""Forecast Costs"", ""value"": ""forecast""}]",Checkbox Multi-Select
